TIMESTAMP,RECORD,Station,LoggerBattV,LoggerPanelTemp,EXO_TempC,EXO_SpCondmScm,EXO_Salpsu,EXO_pHmV,EXO_pH,EXO_ORPmV,EXO_Depthm,EXO_BatV,EXO_TSSmgL,EXO_ChlugL,EXO_ChlRFU,EXO_DOPerSat,EXO_DOmgL,EXO_BGAPCRFU,EXO_BGAPERFU,EXO_BGAPCugL,EXO_BGAPEugL,EXO_TurbFNU,EXO_fDOMRFU,EXO_fDOMQSU,EXO_TurbNTU,ABSSpd_Avg,Direction_Avg,NorthCur_Avg,EastCur_Avg,Heading_Avg,TiltX_Avg,TiltY_Avg,SPstd_Avg,SigStrength_Avg,PingCnt_Avg,AbsTilt_Avg,MaxTilt_Avg,StdTilt_Avg,Gill_Ws_Mean,Gill_Wd_MeanUnitVector,Gill_Wd_StdDev,Gill_WindSpd_Max,Gill_Temperature_Avg,Gill_RH,Gill_Pressure,Gill_Rain_mm_Tot,Gill_TotalRain_mm,Gill_DewPoint_Avg,Gill_SRad_Avg,Gill_SunHours_Avg,Gill_Latitude,Gill_Longitude,Gill_Time,Gill_TotalDailyRain_mm,OPUS517_ActiveLSA,OPUS1000_N_NO3,OPUS1004_CODeq,OPUS1014_TOCeq,OPUS1016_TSSeq,OPUS1032_SAC254,OPUS1034_Abs360,OPUS1036_Abs210,OPUS1038_FitError,OPUS1042_Abs254,OPUS1052_COD_SACeq,OPUS1060_SQI,OPUS1_MeasureTime,ModemTimeOn,ModemTimeOff
"2018-10-17 17:50",160,BrambleBayWQBuoy,12.85,26.81,22.433,53.079,35.06,-108.49,8.1,0,0.467,6.14,0,3.21,0.79,105.38,7.46,0,2.14,0,5.8,3.53,-1.36,-4.06,3.53,7.746137,52.04696,4.144214,6.30881,55.90658,1.553531,0.7966154,388741.7,-8.936399,46.99133,47.31776,10.6434,6.208453,4.721,93.6,37.86,7.86,22.04,89,1015.5,0,0,20.36,7999,100,-27.30287,153.1054,17,18.00003,Salt,0.0107,NAN,NAN,3.2479,1.4351,0.0125,1.574,0.0052,0.0268,NAN,1,450,30600,257460
"2018-10-17 18:00",161,BrambleBayWQBuoy,12.82,26.42,22.447,53.081,35.06,-108.59,8.1,0,0.468,5.94,0,3.36,0.83,105.48,7.46,0,2.25,0,6.09,3.6,-1.37,-4.09,3.6,7.576544,41.73497,4.838617,5.220793,91.16207,2.677375,-4.255529,5.437879,-5.683637,30.19046,59.71358,8.481199,7.432043,5.087,74.06,38.96,6.86,22.01,90,1015.4,0,0,20.33,7999,100,-27.30286,153.1054,17,18.00003,Salt,0.0098,NAN,NAN,3.0582,1.3615,0.0118,1.5615,0.0041,0.0254,NAN,1,450,30600,259260
"2018-10-17 18:10",162,BrambleBayWQBuoy,12.81,26.02,22.447,53.08,35.06,-108.57,8.1,0,0.467,6.29,0,3.47,0.86,105.33,7.45,0,2.12,0,5.72,3.54,-1.34,-4.02,3.54,6.447526,210.0072,6.188311,0.4923536,88.22871,2.666772,-2.9,38354.87,8.388185,-22.96044,100,4.730856,9.960685,5.656,69.56,30.43,6.51,21.9,89,1015.4,0,0,20.18,7999,100,-27.30286,153.1054,17,18.00003,Salt,NAN,NAN,NAN,3.3886,1.4131,0.013,1.5591,0.0027,0.0272,NAN,1,450,30600,261060
"2018-10-17 18:20",163,BrambleBayWQBuoy,12.78,25.63,22.473,53.092,35.07,-108.63,8.1,0,0.471,6.29,0,3.42,0.85,105.4,7.45,0,2.11,0,5.72,3.45,-1.34,-4.01,3.45,8.719759,164.8584,8.286458,1.698538,114.9278,3.105363,-0.7,29330.52,8.361264,-21.71549,100,5.731688,9.347568,5.442,75.13,29.81,7.32,21.88,89,1015.4,0,0,20.06,7999,100,-27.30286,153.1054,17,18.00003,Salt,0.0091,NAN,NAN,3.2931,1.4037,0.0127,1.5643,0.0017,0.0267,NAN,1,450,30600,262860
"2018-10-17 18:30",164,BrambleBayWQBuoy,12.78,25.26,22.449,53.078,35.06,-108.66,8.1,0,0.463,6.29,0,3.61,0.89,105.27,7.45,0,2.17,0,5.88,3.43,-1.35,-4.05,3.43,7.715464,24.08614,7.069602,3.077245,114.939,2.755939,-4.266667,0.3093715,8.423774,-21.5424,100,5.339586,9.813746,5.307,82,28.09,7.35,21.9,89,1015.6,0,0,20.14,7999,100,-27.30286,153.1054,17,18.00003,Salt,NAN,NAN,NAN,3.5913,1.1813,0.0138,1.5584,0.003,0.0256,NAN,1,450,30600,264660
"2018-10-17 18:40",165,BrambleBayWQBuoy,12.77,24.92,22.453,53.067,35.05,-108.62,8.1,0,0.463,6.29,0,3.71,0.92,105.37,7.46,0,2.21,0,5.99,3.48,-1.36,-4.08,3.48,6.619313,24.15407,6.044563,2.692182,117.4025,2.312072,-3.733333,0.2969371,7.845634,-21.66089,100,4.994113,10.4507,5.211,70.84,35.93,6.4,21.93,90,1015.6,0,0,20.23,7999,100,-27.30286,153.1054,17,18.00003,Salt,NAN,NAN,NAN,3.0483,1.3978,0.0117,1.546,0.002,0.0257,NAN,1,450,30600,266460
"2018-10-17 18:50",166,BrambleBayWQBuoy,12.77,24.62,22.441,53.073,35.05,-108.66,8.1,0,0.466,6.28,0,3.63,0.9,105.37,7.46,0,2.21,0,5.98,3.55,-1.34,-4,3.55,5.196303,24.63569,4.741394,2.12134,109.6585,2.940238,-0.3016715,4.98058,-7.074887,47.40388,46.56263,9.087415,6.335782,5.005,59.6,37.03,6.4,21.91,89,1015.6,0,0,20.2,7999,100,-27.30285,153.1054,17,18.00003,Salt,NAN,NAN,NAN,2.7329,1.444,0.0105,1.5363,0.0031,0.025,NAN,1,450,30600,268260
"2018-10-17 19:00",167,BrambleBayWQBuoy,12.75,24.36,22.425,52.964,34.97,-108.52,8.1,0,0.465,6.29,0,3.79,0.94,105.56,7.48,0,2.32,0,6.29,3.49,-1.38,-4.11,3.49,7.149782,208.4292,6.864359,-0.4614854,66.88779,2.917711,0.4320551,4.248049,-4.359377,30.98539,59.13613,7.411458,5.76089,5.598,53.22,37,7.54,21.95,90,1015.7,0,0,20.3,7999,100,-27.30286,153.1054,17,18.00003,Salt,0.0218,NAN,NAN,2.7243,1.2808,0.0105,1.5516,0.0031,0.0233,NAN,1,450,30600,270060
"2018-10-17 19:10",168,BrambleBayWQBuoy,12.75,24.15,22.401,52.876,34.91,-108.49,8.1,0,0.467,6.29,0,3.97,0.98,105.55,7.48,0,2.42,0,6.58,3.32,-1.38,-4.12,3.32,12.4558,152.8357,12.34479,-0.3646874,112.44,2.685487,-1.133333,0.8448082,7.009867,-22.26068,100,4.421474,8.462483,5.552,89.8,23.01,8.17,21.79,91,1016,0,0,20.29,7999,100,-27.30286,153.1054,17,18.00003,Salt,0.0117,NAN,NAN,2.9123,1.3406,0.0112,1.5531,0.0018,0.0246,NAN,1,450,30600,271860
"2018-10-17 19:20",169,BrambleBayWQBuoy,12.75,23.96,22.405,52.84,34.88,-108.46,8.1,0,0.466,6.29,0,3.98,0.99,105.46,7.48,0,2.37,0,6.43,3.35,-1.4,-4.19,3.35,9.470484,24.44088,8.699094,2.4669,146.2367,2.204232,-1.433333,0.4692641,7.391123,-19.33622,100,4.665102,8.455586,5.33,92.8,17.92,7.46,21.49,90,1016.1,7.7,0.4,20.17,7999,100,-27.30286,153.1054,17,25.70003,Salt,0.0144,NAN,NAN,2.3916,1.3755,0.0092,1.5617,0.0019,0.023,NAN,1,450,30600,273660
"2018-10-17 19:30",170,BrambleBayWQBuoy,12.75,23.76,22.41,52.771,34.83,-108.5,8.1,0,0.471,6.29,0,4.18,1.04,105.52,7.48,0,2.43,0,6.6,3.35,-1.4,-4.19,3.35,8.530873,18.23657,7.949134,1.722278,132.399,2.251676,-1.566667,360398.4,7.822834,-19.1178,100,4.427498,8.108911,5.53,56.09,34.41,7.08,21.84,90,1016.2,12,0.4,20.23,7999,100,-27.30286,153.1054,17,37.70005,Salt,0.0149,NAN,NAN,2.7904,1.5591,0.0107,1.55,0.002,0.0263,NAN,1,450,30600,275460
"2018-10-17 19:40",171,BrambleBayWQBuoy,12.74,23.56,22.319,52.487,34.62,-108.43,8.1,0,0.474,6.24,0,5.05,1.25,106.22,7.55,0,2.83,0,7.72,3.25,-1.39,-4.17,3.25,9.516773,11.28347,9.25389,1.682058,128.1037,2.346487,-2,275598.9,8.411237,-22.06175,100,4.324586,10.09463,6.518,81.1,30.62,7.77,21.76,90,1016.2,12,0.4,20.14,7999,100,-27.30285,153.1054,17,49.70009,Salt,0.005,NAN,NAN,3.1626,1.6024,0.0122,1.5615,0.0012,0.0282,NAN,1,450,30600,277260
"2018-10-17 19:50",172,BrambleBayWQBuoy,12.71,23.38,22.341,52.434,34.58,-108.38,8.1,0,0.472,6.2,0,5.07,1.26,106.27,7.56,0,2.87,0,7.83,3.23,-1.38,-4.12,3.23,11.18482,14.43762,10.84664,2.632577,112.507,2.774661,-1.879571,6.2455,-10.5038,46.71205,46.76824,9.721995,7.136977,5.141,69.85,38.28,7.27,21.72,91,1016.4,12,0.4,20.19,7999,100,-27.30285,153.1054,17,61.70014,Salt,0.021,NAN,NAN,2.599,1.504,0.01,1.5528,0.0021,0.025,NAN,1,450,30600,279060
"2018-10-17 20:00",173,BrambleBayWQBuoy,12.71,23.22,22.361,52.381,34.54,-108.39,8.1,0,0.474,5.73,0,5.06,1.26,106.31,7.56,0,2.82,0,7.69,3.24,-1.37,-4.11,3.24,11.19585,14.46795,10.84799,2.705283,97.67976,3.693052,-1.341241,326039.7,-3.969598,30.34742,59.29336,10.00538,10.06942,5.583,80.5,20.56,7.45,21.82,89,1016.3,12,0.4,20.19,7999,100,-27.30285,153.1054,17,73.70018,Salt,0.0024,NAN,NAN,3.6162,1.5439,0.0139,1.5323,0.0052,0.0293,NAN,1,450,30600,280860
"2018-10-17 20:10",174,BrambleBayWQBuoy,12.71,23.09,22.375,52.354,34.52,-108.33,8.1,0,0.475,5.85,0,4.93,1.22,106.4,7.56,0,2.92,0,7.98,3.25,-1.37,-4.1,3.25,10.30949,209.4048,10.11263,0.8558724,61.56119,2.893504,0.1333333,610561.9,9.270445,-23.56052,100,5.331833,10.42978,5.655,62.24,31.77,6.79,21.81,90,1016.5,12,0.4,20.12,7999,100,-27.30285,153.1054,17,85.70023,Salt,0.004,NAN,NAN,3.4267,1.5774,0.0132,1.5501,0.0013,0.029,NAN,1,450,30600,282660
"2018-10-17 20:20",175,BrambleBayWQBuoy,12.7,22.98,22.386,52.328,34.5,-108.33,8.1,0,0.476,6.28,0,5.24,1.3,106.24,7.55,0,2.89,0,7.88,3.28,-1.35,-4.05,3.28,11.65258,354.9341,11.60238,-1.04622,37.15072,2.095723,1,711422.7,7.42458,-25.49309,100,4.246424,8.828013,4.905,37.29,32.05,6.53,21.88,91,1016.7,4.3,0.4,20.28,7999,100,-27.30285,153.1054,17,90.00021,Salt,0.0374,NAN,NAN,2.7041,1.546,0.0104,1.5589,0.0038,0.0259,NAN,1,450,30600,284460
"2018-10-17 20:30",176,BrambleBayWQBuoy,12.71,22.9,22.409,52.339,34.51,-108.3,8.1,0,0.478,6.27,0,5.2,1.29,106.26,7.55,0,2.89,0,7.9,3.18,-1.34,-4.02,3.18,8.970707,345.1702,8.688444,-1.906389,68.06136,2.729561,1.312629,332788.8,-11.89892,45.14251,45.79969,6.195563,5.659465,5,66.91,29.63,6.1,21.9,90,1016.7,0,0.4,20.26,7999,100,-27.30286,153.1054,17,90.00021,Salt,0.0152,NAN,NAN,2.7063,1.5767,0.0104,1.5462,0.0017,0.0262,NAN,1,450,30600,286260
"2018-10-17 20:40",177,BrambleBayWQBuoy,12.71,22.83,22.433,52.328,34.5,-108.31,8.1,0,0.478,6.12,0,5.08,1.26,106.12,7.54,0,2.84,0,7.75,3.21,-1.36,-4.07,3.21,7.887041,348.2946,7.681029,-1.396701,76.45244,2.489238,1.239069,3.398564,-7.929976,27.52707,58.5527,5.285022,5.572461,4.965,66.04,38.34,6.3,21.94,90,1016.7,0,0.4,20.31,7999,100,-27.30286,153.1054,17,90.00021,Salt,0.0038,NAN,NAN,3.0147,1.6768,0.0116,1.564,0.0015,0.0284,NAN,1,450,30600,288060
"2018-10-17 20:50",178,BrambleBayWQBuoy,12.71,22.78,22.432,52.313,34.49,-108.27,8.09,0,0.477,6.29,0,5.03,1.25,106.2,7.54,0,2.83,0,7.71,3.18,-1.39,-4.15,3.18,8.105743,357.3788,8.093637,-0.3907432,83.77052,2.584072,1.065945,4.246184,-12.61676,44.57952,45.45073,5.932998,4.819069,4.973,80.2,18.29,6.46,21.9,89,1016.6,0,0.4,20.25,7999,100,-27.30286,153.1054,17,90.00021,Salt,0.0412,NAN,NAN,2.2689,1.2107,0.0087,1.5588,0.0026,0.0208,NAN,1,450,30600,289860
"2018-10-17 21:00",179,BrambleBayWQBuoy,12.71,22.73,22.438,52.271,34.46,-108.31,8.09,0,0.476,6.3,0,5.25,1.3,106.2,7.54,0,2.91,0,7.96,3.19,-1.35,-4.02,3.19,8.23813,157.2399,8.229334,0.2065929,102.6319,3.017754,-0.08290459,3.74648,-7.448874,27.89147,58.28585,5.88902,6.288313,4.805,57.1,32.68,6.75,21.94,90,1016.7,0,0.4,20.27,7999,100,-27.30286,153.1054,17,90.00021,Salt,0.0438,NAN,NAN,2.6161,1.3966,0.0101,1.5504,0.0018,0.024,NAN,1,450,30600,291660
"2018-10-17 21:10",180,BrambleBayWQBuoy,12.7,22.69,22.442,52.215,34.42,-108.34,8.1,0,0.477,6.29,0,5.19,1.29,106.35,7.55,0,2.96,0,8.09,3.22,-1.35,-4.02,3.22,8.9994,2.129387,8.992024,0.3324481,61.5014,1.863054,0.07331874,4.611922,-12.58156,44.85818,45.38505,5.210997,5.000598,4.592,51.43,33.44,6.71,21.97,90,1016.9,0,0.4,20.28,7999,100,-27.30286,153.1054,17,90.00021,Salt,0.0391,NAN,NAN,2.1378,1.3218,0.0082,1.5586,0.0023,0.0214,NAN,1,450,30600,293460
"2018-10-17 21:20",181,BrambleBayWQBuoy,12.71,22.66,22.404,52.16,34.38,-108.32,8.1,0,0.48,6.28,0,5.62,1.4,106.57,7.58,0,3.15,0,8.62,3.2,-1.32,-3.95,3.2,11.09327,12.32772,10.62794,2.624025,72.45183,3.051882,-0.1792268,3.375592,-7.148829,28.61057,58.23562,6.60995,8.764617,5.334,66.92,26.61,6.55,21.93,87,1016.8,0,0.4,19.94,7999,100,-27.30286,153.1054,17,90.00021,Salt,0.0534,NAN,NAN,2.3339,1.3153,0.009,1.541,0.0024,0.0221,NAN,1,450,30600,295260
"2018-10-17 21:30",182,BrambleBayWQBuoy,12.68,22.63,22.397,52.134,34.36,-108.29,8.09,0,0.476,6.28,0,5.33,1.32,106.66,7.59,0,2.99,0,8.18,3.21,-1.33,-3.97,3.21,10.14516,18.0463,9.609578,3.225128,118.8163,3.956145,-1.566667,0.3647649,8.509555,-26.1478,100,6.203752,16.00314,5.302,57.06,30.39,6.8,21.95,90,1016.7,0,0.4,20.17,7999,100,-27.30286,153.1054,17,90.00021,Salt,0.0357,NAN,NAN,2.3939,1.3155,0.0092,1.5346,0.0023,0.0224,NAN,1,450,30600,297060
"2018-10-17 21:40",183,BrambleBayWQBuoy,12.67,22.66,22.401,52.106,34.34,-108.28,8.09,0,0.477,6.29,0,5.58,1.39,106.66,7.59,0,3.09,0,8.44,3.23,-1.33,-3.97,3.23,10.39613,15.73528,10.0083,2.812887,84.1854,2.376648,-0.3660752,5.21982,-10.55806,45.2808,46.17018,9.911899,9.920275,5.475,68.72,33.53,7.31,21.91,88,1016.9,0,0.4,19.99,7999,100,-27.30285,153.1054,17,90.00021,Salt,0.0403,NAN,NAN,1.8427,1.3302,0.0071,1.5445,0.0019,0.0204,NAN,1,450,30600,298860
"2018-10-17 21:50",184,BrambleBayWQBuoy,12.67,22.62,22.385,52.045,34.29,-108.28,8.09,0,0.479,6.28,0,5.85,1.45,106.77,7.6,0,3.25,0,8.91,3.25,-1.29,-3.85,3.25,8.695576,26.42473,7.884232,3.381824,87.44131,2.435555,-0.1838615,4.339315,-6.688018,29.40895,58.83602,8.295284,7.072634,5.109,60.99,31.02,6.56,21.94,88,1016.9,0,0.4,20.09,7999,100,-27.30286,153.1054,17,90.00021,Salt,0.0361,NAN,NAN,2.7056,1.5712,0.0104,1.5575,0.0026,0.0261,NAN,1,450,30600,300660
"2018-10-17 22:00",185,BrambleBayWQBuoy,12.67,22.59,22.385,52.039,34.29,-108.33,8.1,0,0.48,6.29,0,5.8,1.44,106.78,7.6,0,3.27,0,8.95,3.19,-1.29,-3.86,3.19,6.492589,207.4678,5.776948,0.1786096,112.9066,2.827098,-1,0.8433694,6.888059,-23.38238,100,4.452149,7.811616,5.148,71.09,26.67,6.36,21.93,89,1017,0,0.4,20.03,7999,100,-27.30286,153.1054,17,90.00021,Salt,0.0567,NAN,NAN,2.5689,1.5062,0.0099,1.5515,0.0037,0.0249,NAN,1,450,30600,302460
"2018-10-17 22:10",186,BrambleBayWQBuoy,12.66,22.56,22.373,51.991,34.25,-108.35,8.1,0,0.481,6.29,0,6.04,1.5,106.8,7.6,0,3.39,0,9.29,3.18,-1.27,-3.81,3.18,6.873866,148.7361,6.684602,-0.8295234,104.7452,2.823905,-4.4,0.3563202,7.650831,-25.39353,100,4.944953,12.60979,5.078,56.95,33.08,7.05,21.9,90,1016.9,0,0.4,20.07,7999,100,-27.30271,153.1055,17,90.00021,Salt,0.033,NAN,NAN,3.1545,1.6778,0.0121,1.5474,0.0028,0.0289,NAN,1,450,30600,304260
"2018-10-17 22:20",187,BrambleBayWQBuoy,12.67,22.53,22.371,51.971,34.24,-108.33,8.1,0,0.479,6.3,0,5.89,1.46,106.77,7.6,0,3.43,0,9.41,3.25,-1.26,-3.77,3.25,5.535319,16.84818,5.245438,1.314376,89.9997,2.711756,-5.3,0.04859233,7.976061,-28.15631,100,4.781394,12.74379,4.828,54.09,26.35,6.19,21.88,88,1017,0,0.4,20.09,7999,100,-27.30285,153.1054,17,90.00021,Salt,0.0305,NAN,NAN,3.0882,1.7554,0.0119,1.5627,0.0026,0.0294,NAN,1,450,30600,306060
"2018-10-17 22:30",188,BrambleBayWQBuoy,12.64,22.49,22.364,51.97,34.24,-108.33,8.1,0,0.482,6.28,0,5.94,1.48,106.61,7.59,0,2.82,0,7.68,3.27,-1.26,-3.78,3.27,6.033653,16.63796,5.772043,1.482691,62.48724,1.866952,-1.166667,14246.6,7.863617,-27.82308,100,4.027406,9.043756,4.499,44.19,31.67,5.77,21.89,88,1017,0,0.4,20.07,7999,100,-27.30286,153.1054,17,90.00021,Salt,0.0121,NAN,NAN,2.9766,1.809,0.0114,1.5445,0.0022,0.0295,NAN,1,450,30600,307860
"2018-10-17 22:40",189,BrambleBayWQBuoy,12.63,22.45,22.367,51.93,34.21,-108.25,8.09,0,0.483,6.29,0,6.24,1.55,106.66,7.6,0,3.95,0,10.85,3.21,-1.25,-3.74,3.21,8.589468,3.677326,8.556779,0.4674865,93.88634,1.774473,-0.1333333,10894.59,6.95144,-27.92053,100,3.622029,7.09297,4.655,64.34,25.68,5.58,21.84,88,1017.1,0,0.4,19.87,7999,100,-27.30286,153.1054,17,90.00021,Salt,0.0148,NAN,NAN,2.6072,1.6898,0.01,1.5378,0.0024,0.0269,NAN,1,450,30600,309660
"2018-10-17 22:50",190,BrambleBayWQBuoy,12.64,22.41,22.368,51.852,34.15,-108.22,8.09,0,0.481,6.28,0,6.06,1.51,106.8,7.61,0,3.18,0,8.71,3.28,-1.2,-3.6,3.28,6.133263,7.050464,6.087984,0.4314873,105.0788,2.245127,1.266667,26181.65,6.947635,-26.37366,100,3.809733,7.42763,4.491,59.33,28.74,5.81,21.86,88,1017,0,0.4,19.87,7999,100,-27.30286,153.1054,17,90.00021,Salt,0.0173,NAN,NAN,2.8776,1.6836,0.0111,1.551,0.003,0.0279,NAN,1,450,30600,311460
"2018-10-17 23:00",191,BrambleBayWQBuoy,12.63,22.36,22.393,51.823,34.13,-108.22,8.09,0,0.482,6.29,0,6.01,1.49,106.77,7.6,0,3.38,0,9.27,3.26,-1.21,-3.62,3.26,7.889286,201.9229,7.688924,-1.124649,117.4454,1.784981,2.266561,20025.07,-12.47015,45.91831,45.52462,5.346279,4.707249,4.677,71.84,25.04,6.49,21.88,89,1016.9,0,0.4,20,7999,100,-27.30286,153.1054,17,90.00021,Salt,0.0145,NAN,NAN,2.77,1.6422,0.0107,1.5433,0.0034,0.0271,NAN,1,450,30600,313260
"2018-10-17 23:10",192,BrambleBayWQBuoy,12.63,22.32,22.412,51.85,34.15,-108.23,8.09,0,0.48,6.27,0,6.14,1.53,106.83,7.6,0,3.34,0,9.15,3.25,-1.24,-3.7,3.25,9.28891,345.0815,8.984591,-2.343574,131.9963,2.226508,1.63194,7.040734,-26.50142,100,4.581936,8.723371,2.363025,5.089,70.97,26.03,7.06,21.81,89,1016.8,0,0.4,19.98,7999,100,-27.30287,153.1054,17,90.00021,Salt,0.0285,NAN,NAN,2.6779,1.5529,0.0103,1.5371,0.0031,0.0258,NAN,1,450,30600,315060
"2018-10-17 23:20",193,BrambleBayWQBuoy,12.62,22.28,22.404,51.827,34.13,-108.25,8.09,0,0.481,6.28,0,6.05,1.5,106.62,7.59,0,3.33,0,9.12,3.27,-1.21,-3.6,3.27,8.201359,347.4072,7.995903,-1.764455,145.1986,2.436823,-0.4506006,3.579616,-7.295739,28.02221,58.88909,7.0068,5.478362,4.917,78.02,20.61,7.25,21.81,90,1016.9,0,0.4,19.97,7999,100,-27.30286,153.1054,17,90.00021,Salt,0.0137,NAN,NAN,3.3463,1.7208,0.0129,1.5359,0.0036,0.0301,NAN,1,450,30600,316860
"2018-10-17 23:30",194,BrambleBayWQBuoy,12.63,22.24,22.427,51.844,34.14,-108.23,8.09,0,0.479,6.29,0,5.86,1.46,106.68,7.59,0,3.4,0,9.3,3.24,-1.21,-3.62,3.24,5.572767,353.2621,5.513854,-0.7706036,134.6823,2.281794,0.2164498,4.825441,-12.00637,44.95816,45.79663,7.26769,4.693566,4.944,67.96,28.71,7.11,21.8,89,1016.8,0,0.4,19.89,7999,100,-27.30286,153.1054,17,90.00021,Salt,0.0253,NAN,NAN,2.6982,1.8019,0.0104,1.5443,0.0015,0.0284,NAN,1,450,30600,318660
"2018-10-17 23:40",195,BrambleBayWQBuoy,12.62,22.2,22.385,51.853,34.15,-108.28,8.09,0,0.481,6.29,0,5.88,1.46,106.39,7.58,0,3.46,0,9.47,3.17,-1.23,-3.67,3.17,3.436221,184.7107,2.605572,1.508412,114.6752,3.874846,0.2615989,3.476362,-6.45137,28.30781,58.55036,7.346558,8.997913,5.144,64.45,23.62,7.54,21.8,90,1016.6,0,0.4,20.02,7999,100,-27.30286,153.1054,17,90.00021,Salt,0.0317,NAN,NAN,2.7981,1.7334,0.0108,1.541,0.0027,0.0281,NAN,1,450,30600,320460
"2018-10-17 23:50",196,BrambleBayWQBuoy,12.62,22.18,22.366,51.84,34.14,-108.27,8.09,0,0.482,6.29,0,5.9,1.47,106.36,7.58,0,3.6,0,9.89,3.21,-1.21,-3.61,3.21,5.58676,30.38965,4.861922,2.101902,96.65487,3.539951,3.533333,3905.682,8.528645,-23.96354,100,5.230546,12.763,5.894,59.8,26.33,7.35,21.55,90,1016.7,0,0.4,19.93,7999,100,-27.30286,153.1054,17,90.00021,Salt,0.0255,NAN,NAN,2.8457,1.736,0.0109,1.5463,0.0013,0.0283,NAN,1,450,30600,322260
"2018-10-18 00:00",197,BrambleBayWQBuoy,12.64,22.17,22.39,51.777,34.09,-108.22,8.09,0,0.482,6.29,0,6.11,1.52,106.2,7.56,0,3.44,0,9.43,3.15,-1.19,-3.54,3.15,4.796035,5.521288,4.724938,0.6705053,101.2097,3.363452,2.466667,2987.09,8.900737,-22.77348,100,4.819588,10.32921,6.313,54.54,32.1,8.29,21.33,92,1016.7,0,0.4,19.88,7999,100,-27.30286,153.1054,17,90.00021,Salt,0.0211,NAN,NAN,2.9425,1.7672,0.0113,1.5387,0.0018,0.029,NAN,1,450,30600,324060
"2018-10-18 00:10",198,BrambleBayWQBuoy,12.64,22.14,22.405,51.751,34.07,-108.19,8.09,0,0.48,6.29,0,5.97,1.48,106.24,7.57,0,3.39,0,9.29,3.08,-1.2,-3.58,3.08,5.003817,184.6855,4.357008,-2.084795,75.41429,2.374439,2.4,0.3780251,7.653959,-25.23068,100,4.248713,8.281369,3.862,56.85,31.43,5.47,21.19,91,1016.8,0,0.4,19.87,7999,100,-27.30286,153.1054,17,0,Salt,0.0229,NAN,NAN,2.4677,1.7222,0.0095,1.5376,0.0018,0.0267,NAN,1,450,30600,325860
"2018-10-18 00:20",199,BrambleBayWQBuoy,12.63,22.12,22.415,51.75,34.07,-108.2,8.09,0,0.482,6.28,0,6.07,1.51,106.18,7.56,0,3.35,0,9.17,3.15,-1.17,-3.5,3.15,7.513094,327.5475,6.35041,-4.009187,41.40269,1.074132,2.733333,16833.44,6.693265,-27.70569,100,4.257032,10.28691,3.99,59.03,27.73,5.45,21.48,90,1016.7,0,0.4,20.02,7999,100,-27.30286,153.1054,17,0,Salt,0.0581,NAN,NAN,2.1435,1.5303,0.0082,1.5574,0.0024,0.0235,NAN,1,450,30600,327660
"2018-10-18 00:30",200,BrambleBayWQBuoy,12.63,22.1,22.42,51.76,34.08,-108.23,8.09,0,0.481,6.28,0,6.41,1.59,106.1,7.55,0,3.3,0,9.05,3.14,-1.18,-3.52,3.14,3.813683,298.4137,3.086416,-2.07836,56.84964,1.03387,-3.533333,12872.64,6.949802,-27.95207,100,3.898704,8.423311,4.894,57.54,24.3,6.19,21.65,89,1016.5,0,0.4,19.82,7999,100,-27.30287,153.1054,17,0,Salt,0.0417,NAN,NAN,2.3669,1.6242,0.0091,1.5408,0.0016,0.0253,NAN,1,450,30600,329460
"2018-10-18 00:40",201,BrambleBayWQBuoy,12.63,22.1,22.454,51.748,34.07,-108.2,8.09,0,0.48,6.28,0,5.97,1.48,106.18,7.56,0,3.29,0,9,3.13,-1.19,-3.57,3.13,2.362628,143.2523,1.62448,1.292569,85.31829,2.286372,-3.6,0.09652165,6.960953,-26.43489,100,4.123859,8.681368,5.168,79.23,18.55,6.23,21.7,88,1016.3,0,0.4,19.85,7999,100,-27.30288,153.1054,17,0,Salt,0.0204,NAN,NAN,2.1321,1.7035,0.0082,1.5469,0.0017,0.0252,NAN,1,450,30600,331260
"2018-10-18 00:50",202,BrambleBayWQBuoy,12.6,22.09,22.451,51.738,34.06,-108.18,8.09,0,0.478,6.29,0,6.04,1.5,106.1,7.55,0,3.47,0,9.5,3.19,-1.2,-3.58,3.19,2.865035,19.28538,2.426668,1.158848,110.1971,3.1413,-1,0.2568,6.797008,-26.28561,100,5.264573,12.62784,5.15,71.83,21.36,7.1,21.64,88,1016.2,0,0.4,19.73,7999,100,-27.30287,153.1054,17,0,Salt,0.0681,NAN,NAN,2.8859,1.59,0.0111,1.5655,0.0038,0.027,NAN,1,450,30600,333060
"2018-10-18 01:00",203,BrambleBayWQBuoy,12.6,22.07,22.436,51.748,34.07,-108.11,8.09,0,0.476,6.29,0,6.11,1.52,105.99,7.55,0,3.49,0,9.57,3.18,-1.17,-3.5,3.18,3.703902,37.85002,2.066407,2.56442,98.8208,2.801315,2.966667,308.3432,8.016967,-26.34618,100,6.144475,10.90959,4.913,65.48,28.26,5.98,21.65,89,1016.1,0,0.4,19.68,7999,100,-27.30288,153.1054,17,0,Salt,0.0081,NAN,NAN,3.7643,1.6512,0.0145,1.537,0.0046,0.031,NAN,1,450,30600,334860
